REFERENCE_NUM,PRODUCT_INDEX,VEHICLE_MODEL_CODE,CLAIMNO,CLAIM_NO,PARTNO,PARTDESCRIPTION,TOTAL_AMOUNT,NUM_CLAIM_NO
202007200009925,N000706,17662.0,'23002029074000000001,C230020290740,35650M78L00,"UNIT ,REAR COMB LAMP,R",561.01,2.3002029074e+19
202007200009925,N000706,17662.0,'23002029074000000001,C230020290740,84681M79A00,"WEATHERSTRIP, DOOR OPENING",324.21,2.3002029074e+19
202010250021534,N000706,30557.0,'23002032930600000001,C230020329306,71712M68P00,"CAP,FR BUMPER",12.5,2.30020329306e+19
202003130104575,N000706,31266.0,'23002032824700000001,C230020328247,71794M82P00-5PK,"GARNISH,FR BUMPER SIDE,L",60.93,2.30020328247e+19
202003130104575,N000706,31266.0,'23002032824700000001,C230020328247,71792M82P00-5PK,"BUMPER,FRONT LOWER,L",167.96,2.30020328247e+19
202009280160879,N000706,18914.0,'23002032721000000001,C230020327210,99000M24121-078,AIR DRYING SEALANT,673.72,2.3002032721e+19
202002170085101,N000706,12788.0,'23002031990300000001,C230020319903,68001M83K02,"PANEL ASSY, FR DOOR, R",4531.25,2.30020319903e+19
202002170085101,N000706,12788.0,'23002031990300000001,C230020319903,71731M83K00,"HOLDER, FR BUMPER SIDE RH",52.34,2.30020319903e+19
202008100031390,N000706,42009.0,'23002027910900000001,C230020279109,38910M62S20,"CONTROLLER ASSY,A/B",2254.23,2.30020279109e+19
202008100031390,N000706,42009.0,'23002027910900000001,C230020279109,58230M62S00,"MEMBER COMP,HOOD LOCK",722.65,2.30020279109e+19
202008100031390,N000706,42009.0,'23002027910900000001,C230020279109,17700M62S00,RADIATOR ASSY,1968.75,2.30020279109e+19
202002240098652,N000706,19224.0,'23002034301100000001,C230020343011,71711M69R00-5PK,"BUMPER,FRONT",1406.25,2.30020343011e+19
202010060078393,N000706,12781.0,'23002032090200000001,C230020320902,69711M797A0,MOULDING FR DR RH,380.46,2.30020320902e+19
202010060078393,N000706,12781.0,'23002032090200000001,C230020320902,08316M1012A,NUT,5.46,2.30020320902e+19
202002050085167,N000706,23101.0,'23002031896600000001,C230020318966,83923M56R00-0CB,"TAPE, FRONT DOOR OUTER RR, R",172.03,2.30020318966e+19
202011190148809,N000706,18913.0,'23002031832900000001,C230020318329,45111M68PB0,"KNUCKLE,STEERING,R",1367.18,2.30020318329e+19
202011190148809,N000706,18913.0,'23002031832900000001,C230020318329,43210M55R00-39M,WHEEL COMP(14X5J),753.9,2.30020318329e+19
202010120110508,N000706,42826.0,'23002031980800000001,C230020319808,72321M53M00,"LINING,FRONT FENDER,R",195.31,2.30020319808e+19
202003180071478,N000706,12817.0,'23002031873300000001,C230020318733,71811M67K00-5PK,BUMPER REAR,1390.62,2.30020318733e+19
201912270025106,N000706,27583.0,'23002031729500000001,C230020317295,58270M76MA0,"MEMBER ,FR BUMPER UPPER",867.18,2.30020317295e+19
201912270025106,N000706,27583.0,'23002031729500000001,C230020317295,990J0M999GR-370,AROMA PPERFUME ROSE,71.18,2.30020317295e+19
201912270025106,N000706,27583.0,'23002031729500000001,C230020317295,03241M0516A,SCREW,1.69,2.30020317295e+19
201912270025106,N000706,27583.0,'23002031729500000001,C230020317295,82160M83K00,"CABLE, HOOD LATCH RELEASE",85.93,2.30020317295e+19
202009280158976,N000706,19224.0,'23002032156700000001,C230020321567,71732M69R00,"HOLDER,FR BUMPER SIDE,L",45.31,2.30020321567e+19
202006010019142,N000706,36542.0,'23002032044600000001,C230020320446,71712M54T00,"CAP,FRONT BUMPER",19.53,2.30020320446e+19
202006010019142,N000706,36542.0,'23002032044600000001,C230020320446,77811M54GC0-0PG,"EMBLEM,MARK(S)(CHROME)",96.09,2.30020320446e+19
202010170235659,N000706,18914.0,'23002031902200000001,C230020319022,35650M55RA0,"LAMP, UNIT RR COMB RH",4326.27,2.30020319022e+19
202006270060223,N000706,30557.0,'23002031890700000001,C230020318907,77811M63J00-0PG,"EMBLEM,MARK(S)",69.53,2.30020318907e+19
202002180112969,N000706,21829.0,'23002031835600000001,C230020318356,90900M10156,PAINT MATERIAL,1025.42,2.30020318356e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,68002M68P01,"PANEL ASSY,FRONT DOOR,L",4414.06,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,72434M68P00,"COVER, FRONT END LOWER LH",140.62,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,82810M68P40-0PG,"HANDLE, FRONT DOOR OUT RH",511.71,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,99000M24120-883,AIR DRYING SEALER ( PU 92),673.72,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,57420M69R00,"HINGE COMP,FRONT HOOD,L",234.37,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,35500M75J11,"FRONT FOG LAMP,YN4",940.67,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,84641M68P00,"WEATHERSTRIP,FRONT DOOR OPNG,",562.5,2.30020336899e+19
202003050082023,N000706,23101.0,'23002031833300000001,C230020318333,71782M56R10-0PG,"GARNISH, FR BUMPER LOWER, L",332.03,2.30020318333e+19
202003050082023,N000706,23101.0,'23002031833300000001,C230020318333,71721M56R00-5PK,"GRILLE, RADIATOR LOWER",179.68,2.30020318333e+19
202006300094938,N000706,30558.0,'23002031775100000001,C230020317751,71711M50S00-5PK,"BUMPER,FRONT",1984.37,2.30020317751e+19
202002240083122,N000706,23101.0,'23002031753800000001,C230020317538,71761M56R10-5PK,"BEZEL, FRONT FOG LAMP, L",109.37,2.30020317538e+19
202002240083122,N000706,23101.0,'23002031753800000001,C230020317538,57711M56R10,"PANEL,FRONT FENDER,L (ED COATED)",820.31,2.30020317538e+19
202010060075036,N000706,36709.0,'23002031554100000001,C230020315541,84611M79M00,".MOLDING, WINDSHIELD",335.93,2.30020315541e+19
202010060075036,N000706,36709.0,'23002031554100000001,C230020315541,84051M79M00,"SET,GLASS WINDSHIELD",4050.84,2.30020315541e+19
202001200029363,N000706,18914.0,'23002031434800000001,C230020314348,01550M0616A,BOLT,2.54,2.30020314348e+19
202001200029363,N000706,18914.0,'23002031434800000001,C230020314348,71732M74L00,"HOLDER, FR BUMPER SIDE LH",74.21,2.30020314348e+19
202011190085913,N000706,17661.0,'23002033274100000001,C230020332741,99000M24120-879,MASKING TAPE ( 24 MM*30 MTRS),42.37,2.30020332741e+19
202011190085913,N000706,17661.0,'23002033274100000001,C230020332741,99000M24121-163,INTERIOR PROTECTION COVERS-ARENA,25.42,2.30020332741e+19
202011190085913,N000706,17661.0,'23002033274100000001,C230020332741,990J0M999Z0-370,Multi Hole File Sheets 70 X396 MM P,5396.61,2.30020332741e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,42420M78L02,"JOINT COMP,FR STABILIZER BAR",382.81,2.30020332713e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,48500M78L03,BOX ASSY STEERING GEAR,3914.06,2.30020332713e+19
202009170130348,N000706,23101.0,'23002032339700000001,C230020323397,99000M24120-551,COOLANT (SG) NON AMINE,228.81,2.30020323397e+19
202009170130348,N000706,23101.0,'23002032339700000001,C230020323397,63311M56R00,"PANEL, QTR INNER, R",546.87,2.30020323397e+19
202008100091174,N000706,41406.0,'23002030951300000001,C230020309513,58100M83B00,PANEL FRONT HOOD,2449.21,2.30020309513e+19
201912310065258,N000706,36542.0,'23002030447400000001,C230020304474,71822M56R00,"HOLDER, RR BUMPER SIDE, L",71.09,2.30020304474e+19
202010210106678,N000706,42009.0,'23002030389900000001,C230020303899,39461M73M00,"NUT,RR COMB LAMP",2.34,2.30020303899e+19
202010210106678,N000706,42009.0,'23002030389900000001,C230020303899,72380M62S00,"CROSSMEMBER COMP,FRONT LOWER",796.87,2.30020303899e+19
202010210106678,N000706,42009.0,'23002030389900000001,C230020303899,95310M62S00,CONDENSER ASSY,2500.0,2.30020303899e+19
202002200114985,N000706,18914.0,'23002033107700000001,C230020331077,71740M55R00-C48,"GRILLE COMP,RADIATOR UPPER",761.71,2.30020331077e+19
202002200114985,N000706,18914.0,'23002033107700000001,C230020331077,71712M52R00,"CAP,FRONT BUMPER",38.28,2.30020331077e+19
202003170028382,N000706,31267.0,'23002033104100000001,C230020331041,77510M82P00-5PK,"GUARD ASSY,FR DOOR SPLASH,R",203.12,2.30020331041e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,46291M65L00,"BOLT,TRAILING ARM CENTER",41.52,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,75581M67P00,"LINING,REAR WHEEL HSG,RH",66.4,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,77832M67P00-0PG,"EMBLEM,REAR(ALTO K10)",97.65,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,81850M67P00,"BALANCER,BACK DOOR,RH",441.4,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,35650M67P00,LAMP UNIT RR COMB RH,957.62,2.30020230833e+19
202012120108820,N000706,30137.0,'23002032948100000001,C230020329481,57611M64M10,"PANEL,FR FENDER,R",1562.5,2.30020329481e+19
202007300055812,N000706,23103.0,'23002032823800000001,C230020328238,76310M56R10-V6N,"TRIM COMP, PARTITION",769.53,2.30020328238e+19
202007300055812,N000706,23103.0,'23002032823800000001,C230020328238,77831M56R00-0PG,EMBLEM(DZIRE),76.56,2.30020328238e+19
202007300055812,N000706,23103.0,'23002032823800000001,C230020328238,76260M56R00-V6N,"TRIM COMP, RR PILLAR UPPER, L",164.06,2.30020328238e+19
202002090042051,N000706,31268.0,'23002034116200000001,C230020341162,99000M24121-136,PAPER FLOOR MAT (20X15),0.84,2.30020341162e+19
202010030051691,N000706,30557.0,'23002034020600000001,C230020340206,95731M74LA0,"PIPE, LIQUID",1476.56,2.30020340206e+19
202005070053635,N000706,18911.0,'23002033944800000001,C230020339448,17100M74L00,"FAN ASSY, ENGINE COOLING",3218.75,2.30020339448e+19
202005070053635,N000706,18911.0,'23002033944800000001,C230020339448,17879M75J00,MOUNTING RDTR SUPPORT UPPER,10.15,2.30020339448e+19
202005070053635,N000706,18911.0,'23002033944800000001,C230020339448,95720M74LA0,"HOSE, DISCHARGE",867.18,2.30020339448e+19
202008160025774,N000706,30559.0,'23002031823700000001,C230020318237,68001M68P01,"PANEL ASSY,FRONT DOOR,R",4414.06,2.30020318237e+19
201912310165875,N000706,18914.0,'23002031317300000001,C230020313173,43110M55R00,165/80R14 ECOPIA EP150 (BS),3034.37,2.30020313173e+19
202007300064621,N000706,27584.0,'23002030370000000001,C230020303700,71790M76MB0-5PK,"EXTENSION ASSY,FR BPR LWR,L",191.4,2.300203037e+19
202010160107317,N000706,30557.0,'23002031606000000001,C230020316060,09471M12146,BULB W16W,48.3,2.3002031606e+19
202010160107317,N000706,30557.0,'23002031606000000001,C230020316060,99000M24121-091,BUTYL SEALING TAPE,389.83,2.3002031606e+19
202010160107317,N000706,30557.0,'23002031606000000001,C230020316060,09409M07L01,CLIP,3.12,2.3002031606e+19
202008310112509,N000706,42936.0,'23002031402900000001,C230020314029,84681M82P00,"WEATHERSTRIP,BACK DOOR OPNG",531.25,2.30020314029e+19
201904100064924,N000706,33416.0,'23002031400800000001,C230020314008,71811M64M00-5PK,"BUMPER,RR UPR(BLACK)",1136.71,2.30020314008e+19
201904100064924,N000706,33416.0,'23002031400800000001,C230020314008,35650M84R00,"LAMP UNIT, RR COMB RH",4563.55,2.30020314008e+19
201908230081066,N000706,39245.0,'23002031368400000001,C230020313684,71721M82R00-5PK,"GRILLE, RADIATOR LOWER (BLACK)",562.5,2.30020313684e+19
201908230081066,N000706,39245.0,'23002031368400000001,C230020313684,01550M0616A,BOLT,2.54,2.30020313684e+19
201908230081066,N000706,39245.0,'23002031368400000001,C230020313684,65500M79M00,"PANEL COMP,BACK",1734.37,2.30020313684e+19
202008140097557,N000706,25375.0,'23002031079600000001,C230020310796,71811M67K00-5PK,BUMPER REAR,1390.62,2.30020310796e+19
202008140097557,N000706,25375.0,'23002031079600000001,C230020310796,77811M58J10-0PG,"EMBLEM,REAR",55.46,2.30020310796e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,83927M68P00-0CB,"TAPE, REAR DOOR OUTER FR RH",156.77,2.30020336899e+19
202010280012201,N000706,30558.0,'23002033689900000001,C230020336899,38400M68P10,"WASHER ASSY, WINDSHIELD",929.68,2.30020336899e+19
202012140074998,N000706,17662.0,'23002032490700000001,C230020324907,84611M79A01,MOULDING WINDSHIELD,252.34,2.30020324907e+19
202010060069154,N000706,20233.0,'23002030871500000001,C230020308715,71821M53M00,"HOLDER,RR BUMPER SIDE,R",52.34,2.30020308715e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,77811M63J00-0PG,"EMBLEM,MARK(S)",67.96,2.30020308011e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,99000M24120-290,SEALENT SET,605.93,2.30020308011e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,37736M62S00,"BRACKET,PARK SNSR",36.44,2.30020308011e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,84571M53M10,"GLASS,BACK DOOR WINDOW",1144.06,2.30020308011e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,71821M53M00,"HOLDER,RR BUMPER SIDE,R",52.34,2.30020308011e+19
202005120031160,N000706,42826.0,'23002030801100000001,C230020308011,35650M53M00,.LAMP UNIT RR COMB RH,601.69,2.30020308011e+19
202003030051555,N000706,18914.0,'23002030738000000001,C230020307380,72470M55R00,"LINING COMP, FRONT FENDER, R",396.87,2.3002030738e+19
202006240098178,N000706,23103.0,'23002029841700000001,C230020298417,35100M55R10,"HEADLAMP ASSY,RH",2245.76,2.30020298417e+19
202006240098178,N000706,23103.0,'23002029841700000001,C230020298417,71771M56R10-0PG,"GARNISH, RADIATOR UPPER GRILLE",1941.4,2.30020298417e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,55191M76G10,"PIN,FR BRAKE CALIPER",82.2,2.30020332713e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,38500M84R00,"HORN ASSY,HIGH PITCHED",250.0,2.30020332713e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,61173M77A00,"HANGER,BODY MOUNT FRONT,LH",211.32,2.30020332713e+19
202010220053504,N000706,32725.0,'23002033271300000001,C230020332713,99000M24121-085,HINGE RELIEF WAX,186.44,2.30020332713e+19
202002070013091,N000706,30564.0,'23002033222000000001,C230020332220,71711M68P01-5PK,"BUMPER, FR (BLACK)",1929.68,2.3002033222e+19
202012260031725,N000706,43557.0,'23002032266500000001,C230020322665,35651M84R00,"LAMP UNIT, BACK UP RH",1260.16,2.30020322665e+19
202008230032424,N000706,23139.0,'23002032087100000001,C230020320871,71761M67LA0-5PK,"BEZEL,FR FOG LAMP,L",58.59,2.30020320871e+19
202007090077709,N000706,20554.0,'23002030278000000001,C230020302780,83714M62B00,CLIP DOOR TRIM,2.34,2.3002030278e+19
202012140089427,N000706,20554.0,'23002030125200000001,C230020301252,72111M78L00,"GRILLE, RADIATOR (BLACK)",359.37,2.30020301252e+19
202001140094528,N000706,30558.0,'23002032148200000001,C230020321482,83925M68P00-0CB,"TAPE, REAR DOOR OUTER ROOF RH",127.11,2.30020321482e+19
202010100061931,N000706,19224.0,'23002031944200000001,C230020319442,58210M67L00,"CROSSMEMBER,FRONT LOWER",1082.81,2.30020319442e+19
202010100061931,N000706,19224.0,'23002031944200000001,C230020319442,73111M67L00-5PK,"PANEL,INSTRUMENT MAIN",1742.18,2.30020319442e+19
202010100061931,N000706,19224.0,'23002031944200000001,C230020319442,43210M67L11-09L,WHEEL (14X4 1/2J),1457.03,2.30020319442e+19
202008170032878,N000706,38056.0,'23002032782700000001,C230020327827,72321M76M01,"LINING,FRONT FENDER,R",209.3,2.30020327827e+19
202010290206776,N000706,42936.0,'23002032707400000001,C230020327074,35950M55K01,"REFLECTOR ASSY,REAR,R",66.1,2.30020327074e+19
202010290206776,N000706,42936.0,'23002032707400000001,C230020327074,09409M07L01,CLIP,2.34,2.30020327074e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,64561M53M00,"BOX,FUEL INLET",242.18,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,87380M67P00-BGZ,"TRIM, REAR BACK",1123.72,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,46300M79F10,ROD ASSY LATERAL,367.18,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,65400M67P00,"PANEL,REAR SKIRT",1265.62,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,76262M53M01,"BRACKET, REAR PARCEL, L",109.37,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,71811M67P10-5PK,"BUMPER,REAR",1390.62,2.30020230833e+19
201910300085785,N000706,20233.0,'23002023083300000001,C230020230833,76263M53M00-P4Z,"STAY,REAR PARCEL,LH",101.56,2.30020230833e+19
202010290206776,N000706,42936.0,'23002032707400000001,C230020327074,71831M82P00,"HOLDER,RR BUMPER SIDE,R",69.53,2.30020327074e+19
202001290092638,N000706,18914.0,'23002032598600000001,C230020325986,08310M0010A,NUT,1.69,2.30020325986e+19
202008130088403,N000706,42008.0,'23002032493000000001,C230020324930,71732M62S00,"HOLDER,FR BUMPER SIDE,L",53.9,2.3002032493e+19
202008130088403,N000706,42008.0,'23002032493000000001,C230020324930,71711M62S00-5PK,"BUMPER, FRONT LOWER (BLACK)",1195.31,2.3002032493e+19
202003090057962,N003410,36564.0,'23002032456500000001,C230020324565,99000M24120-460,DG SEALANT SET WITHOUT PRIMER,584.74,2.30020324565e+19
202001130079165,N000706,12801.0,'23002032425200000001,C230020324252,71811M84P00-5PK,"BUMPER, REAR (BLACK)",2980.46,2.30020324252e+19
202010280045266,N000706,21829.0,'23002033870200000001,C230020338702,77862M86G00-0PG,EMBLEM(DDIS),39.06,2.30020338702e+19
202007310035522,N000706,30558.0,'23002033776900000001,C230020337769,990J0M999Z0-310,Multi Hole Disc P180,2611.86,2.30020337769e+19
201912040008903,N000706,31271.0,'23002033753400000001,C230020337534,17930M65M00,"TANK ASSY,DEGASSING",2012.5,2.30020337534e+19
201912040008903,N000706,31271.0,'23002033753400000001,C230020337534,73910M82P10-5PK,"MODULE ASSY,PASSENGER AIRBAG",5960.93,2.30020337534e+19
201912040008903,N000706,31271.0,'23002033753400000001,C230020337534,16119M86J30,GASKET OIL PUMP,498.3,2.30020337534e+19
201912040008903,N000706,31271.0,'23002033753400000001,C230020337534,72330M82P00-5PK,"GARNISH COMP,COWL TOP,R",574.21,2.30020337534e+19
202006110049441,N000706,18914.0,'23002029554100000001,C230020295541,71732M55R00,"HOLDER, FR BUMPER SIDE, L",42.18,2.30020295541e+19
202001020056438,N000706,19224.0,'23002029924200000001,C230020299242,95310M69R00,CONDENSER ASSY,3070.31,2.30020299242e+19
202001020056438,N000706,19224.0,'23002029924200000001,C230020299242,71740M69R00-C48,"GRILLE COMP,RADIATOR UPPER",875.0,2.30020299242e+19
202010240062571,N000706,36542.0,'23002029919600000001,C230020299196,17700M68P00,RADIATOR ASSY,2054.68,2.30020299196e+19
202010240062571,N000706,36542.0,'23002029919600000001,C230020299196,990J0M999H4-030,AC CAN GAS (340 -FLORON),283.89,2.30020299196e+19
201912180040933,N000706,12793.0,'23002028932800000001,C230020289328,03141M05203,SCREW FR.FENDER LINING,1.95,2.30020289328e+19
201809200032773,N000706,20233.0,'23002025159700000001,C230020251597,72360M67P00,"BRACKET,STABILIZER,LH",257.81,2.30020251597e+19
201908210130634,N000706,23103.0,'23002031328400000001,C230020313284,71732M55R00,"HOLDER, FR BUMPER SIDE, L",47.65,2.30020313284e+19
202001180035790,N000706,27579.0,'23002031097800000001,C230020310978,71811M76MD0-5PK,"BUMPER,REAR",1914.06,2.30020310978e+19
202003180016570,N000706,36542.0,'23002030940700000001,C230020309407,72390M68P00,"CROSSMEMBER,FRONT LOWER",937.5,2.30020309407e+19
202003180016570,N000706,36542.0,'23002030940700000001,C230020309407,35300M55R10,"HEADLAMP ASSY,LH",2245.76,2.30020309407e+19
202003180016570,N000706,36542.0,'23002030940700000001,C230020309407,45201M55R00,"ARM ASSY, FRONT SUSPENSION, R",1074.21,2.30020309407e+19
202010300056112,N000706,35646.0,'23002030397800000001,C230020303978,58270M82S00,"MEMBER COMP,FR BUMPER",476.56,2.30020303978e+19
202010300056112,N000706,35646.0,'23002030397800000001,C230020303978,35121M66R10,"HEAD LAMP ASSY, RH",1936.44,2.30020303978e+19
202009070075900,N000706,37393.0,'23002030961200000001,C230020309612,09409M07L01,CLIP,2.34,2.30020309612e+19
202005170024095,N000706,37393.0,'23002030857800000001,C230020308578,72371M52R00-5PK,"GARNISH,COWL TOP SIDE,R",25.78,2.30020308578e+19
202005170024095,N000706,37393.0,'23002030857800000001,C230020308578,17700M68P00,RADIATOR ASSY,2054.68,2.30020308578e+19
202005170024095,N000706,37393.0,'23002030857800000001,C230020308578,990J0M999H4-030,AC CAN GAS (340 -FLORON),283.89,2.30020308578e+19
201906100063501,N000706,23105.0,'23002030240600000001,C230020302406,09148M06022,NUT,5.46,2.30020302406e+19
202010190119650,N000706,27583.0,'23002033553500000001,C230020335535,58230M76M00,"MEMBER COMP,HOOD LOCK",605.46,2.30020335535e+19
202010190119650,N000706,27583.0,'23002033553500000001,C230020335535,73200M76M10,"MEMBER COMP,STEERING SUPPORT",940.62,2.30020335535e+19
202010190119650,N000706,27583.0,'23002033553500000001,C230020335535,84611M76M00,"MOLDING,WINDSHIELD",242.18,2.30020335535e+19
202010190119650,N000706,27583.0,'23002033553500000001,C230020335535,84902M76M01-BHE,"BELT ASSY,FR,L",992.18,2.30020335535e+19
202010190119650,N000706,27583.0,'23002033553500000001,C230020335535,11651M76M20,"BRACKET, ENG LH MTG",417.96,2.30020335535e+19
202006240098178,N000706,23103.0,'23002029841700000001,C230020298417,77851M54G00-0PG,"EMBLEM, VVT (CHROME)",35.93,2.30020298417e+19
202010280126641,N000706,28192.0,'23002029331800000001,C230020293318,84702M76M80-5PK,"MIRROR ASSY,OUT REAR VIEW,LH",1518.64,2.30020293318e+19
202010280126641,N000706,28192.0,'23002029331800000001,C230020293318,84502M76M00,"GLASS COMP,FRONT DOOR WINDOW,L",864.4,2.30020293318e+19
202009040136504,N000706,40505.0,'23002028468800000001,C230020284688,71721M69R00-5PK,"GRILLE,RADIATOR LOWER",371.09,2.30020284688e+19
202009040136504,N000706,40505.0,'23002028468800000001,C230020284688,990J0M999H4-030,AC CAN GAS (340 -FLORON),283.89,2.30020284688e+19
202009040095958,N000706,36542.0,'23002024268400000001,C230020242684,38452M56R30,CAP WASHER,7.03,2.30020242684e+19
202002010087158,N000706,31266.0,'23002032064200000001,C230020320642,71711M82P00-5PK,"BUMPER,FRONT UPPER",2187.5,2.30020320642e+19
202002010087158,N000706,31266.0,'23002032064200000001,C230020320642,35321M82P12,UNIT HEADLAMP LH,5720.33,2.30020320642e+19
202011160019088,N000706,27583.0,'23002031934000000001,C230020319340,09409M08L01,CLIP,2.34,2.3002031934e+19
202011160019088,N000706,27583.0,'23002031934000000001,C230020319340,71821M76M00,"HOLDER,RR BUMPER SIDE,R",50.0,2.3002031934e+19
202011160019088,N000706,27583.0,'23002031934000000001,C230020319340,99000M24121-091,BUTYL SEALING TAPE,351.56,2.3002031934e+19
202009100230786,N000706,18913.0,'23002031928800000001,C230020319288,71711M55R00-5PK,"BUMPER ,FRONT",1671.87,2.30020319288e+19
202010100061931,N000706,19224.0,'23002031944200000001,C230020319442,73200M67L02,"MEMBER, STEERING SUPPORT",980.46,2.30020319442e+19
202010100061931,N000706,19224.0,'23002031944200000001,C230020319442,57711M67L00,"PANEL,FRONT FENDER,L",1109.37,2.30020319442e+19
202001300036005,N000706,12794.0,'23002031835000000001,C230020318350,71731M74L00,"HOLDER, FR BUMPER SIDE RH",71.87,2.3002031835e+19
