REFERENCE_NUM,PRODUCT_INDEX,VEHICLE_MODEL_CODE,CLAIMNO,NUM_CLAIM_NO,TXT_PARTS_GROUP_NAME,TXT_PARTS_NAME,TOTAL_AMOUNT,NUM_PART_CODE
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,HOLDER RR BUMPER SIDE RR RH,58.59,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,TRIM QTR INNER UPR LH,355.46,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,EMBLEM LXI (CHROME),28.9,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,TRIM BACK DOOR (BEIGE),554.68,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Rubber Plastic Parts,MOLDING QUARTER WINDOW,53.9,9999
202204010040724,N003410,23995.0,'23002208835500000001,2.30022088355e+19,Glass Parts,GLASS QUARTER WINDOW LH,305.08,9999
202204270087806,N000706,20233.0,'23002211635300000001,2.30022116353e+19,Rubber Plastic Parts,Bumper Front Assembly,1171.0,1001
202205200064749,N000706,26692.0,'23002209713100000001,2.30022097131e+19,Rubber Plastic Parts,Bumper Front Assembly,1178.23,1001
202204210028863,N000706,38116.0,'23002204561200000001,2.30022045612e+19,Rubber Plastic Parts,PLATE HEAT SHIELD,171.87,9999
202204210028863,N000706,38116.0,'23002204561200000001,2.30022045612e+19,Metalic Parts,FRAME FRONT SUSPENSION,4816.4,9999
202204210028863,N000706,38116.0,'23002204561200000001,2.30022045612e+19,Rubber Plastic Parts,MOUNT RADIATOR SUPPORT UPPER,23.72,9999
202204210028863,N000706,38116.0,'23002204561200000001,2.30022045612e+19,Metalic Parts,MEMBER APRON SIDE OUTER LH,107.81,9999
202204210028863,N000706,38116.0,'23002204561200000001,2.30022045612e+19,Rubber Plastic Parts,HOLDER FRONT BUMPER FRONTLH,63.28,9999
202109270057877,N000706,43555.0,'23002208574900000001,2.30022085749e+19,Metalic Parts,Dicky | Trunk Assembly,7269.53,1006
202203160040197,N000706,39246.0,'23002209746800000001,2.30022097468e+19,Rubber Plastic Parts,Emblem|Logo Rear Left Middle,82.03,1083
202201230005166,N000706,36542.0,'23002208672400000001,2.30022086724e+19,Consumable,Clip,78.0,9999
202201230005166,N000706,36542.0,'23002208672400000001,2.30022086724e+19,Consumable,Bracket Front Bumper Left,62.5,1435
202203020055592,N000706,12794.0,'23002209732100000001,2.30022097321e+19,Glass Parts,Windshield Glass Rear,1673.0,1005
202112290044339,N000706,38119.0,'23002209591700000001,2.30022095917e+19,Rubber Plastic Parts,Bumper Rear Assembly,1996.09,1007
202111180086259,N000706,30557.0,'23002209886500000001,2.30022098865e+19,Metalic Parts,Fender Panel Front Left,1355.0,1020
202110040017100,N000706,35699.0,'23002208556400000001,2.30022085564e+19,Consumable,"HOLDER,FRONT HOOD STAY",8.59,9999
202104130048216,N000706,18913.0,'23002207412500000001,2.30022074125e+19,Rubber Plastic Parts,Head Light Left,2330.0,1022
202201220031651,N000706,18913.0,'23002209481200000001,2.30022094812e+19,Rubber Plastic Parts,Engine Cover Left,234.37,1275
202202120042813,N000706,12801.0,'23002210031800000001,2.30022100318e+19,Rubber Plastic Parts,Bumper Front Assembly,1613.0,1001
202108090045441,N000706,30563.0,'23002208538800000001,2.30022085388e+19,Consumable,SCREW,7.0,9999
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Metalic Parts,Brackets radiator support,73.42,9999
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Metalic Parts,Sub Strut McPherson Front Right,1414.06,2269
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Metalic Parts,Lower Arm Front Right,1113.28,2242
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Metalic Parts,Longitudnal member Engine Support Right,5460.93,1487
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Metalic Parts,Door Front Right,3792.96,1017
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Rubber Plastic Parts,Engine Mount 2,2023.43,1279
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Rubber Plastic Parts,Bracket Front Bumper Right,70.31,1439
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Rubber Plastic Parts,Tape front door outer rear RH,187.28,9999
202201310098633,N003410,36557.0,'23002146884700000001,2.30021468847e+19,Rubber Plastic Parts,Seat Belt Front Passenger,2960.93,1691
202002190068401,N000706,30557.0,'23002207946300000001,2.30022079463e+19,Metalic Parts,Fender Panel Front Right,1394.53,1021
202202220010059,N000706,36546.0,'23002207446800000001,2.30022074468e+19,Metalic Parts,Door Front Right,3792.0,1017
202108220021413,N000706,31339.0,'23002210934500000001,2.30022109345e+19,Rubber Plastic Parts,EMBLEM MARUTI SUZUKI,97.65,9999
202108220021413,N000706,31339.0,'23002210934500000001,2.30022109345e+19,Rubber Plastic Parts,"EMBLEM, SWIFT (CHROME)",58.59,9999
201910030126404,N000706,36550.0,'23002200279500000001,2.30022002795e+19,Metalic Parts,ROCKER ARM,2312.0,9999
201910030126404,N000706,36550.0,'23002200279500000001,2.30022002795e+19,Rubber Plastic Parts,GUIDE TIMING CHAIN,183.0,9999
201910030126404,N000706,36550.0,'23002200279500000001,2.30022002795e+19,Rubber Plastic Parts,GASKET OIL PUMP,563.0,9999
202203240062325,N000706,31267.0,'23002207855500000001,2.30022078555e+19,Rubber Plastic Parts,Guard Rear Bumper,93.0,9999
202205110043450,N000706,28713.0,'23002208586100000001,2.30022085861e+19,Rubber Plastic Parts,Handle Comp Front Door Right,148.43,9999
202108240010402,N000706,24003.0,'23002211145700000001,2.30022111457e+19,Rubber Plastic Parts,Bumper Front Assembly,1417.96,1001
202108240010402,N000706,24003.0,'23002211145700000001,2.30022111457e+19,Rubber Plastic Parts,Grille Radiator Lower,828.12,2051
202203070113902,N000706,30557.0,'23002210552900000001,2.30022105529e+19,Rubber Plastic Parts,Bumper Front Assembly,2027.0,1001
202108090018069,N000706,31266.0,'23002207814600000001,2.30022078146e+19,Rubber Plastic Parts,Bumper Front Lower,187.5,1921
202107250012671,N000706,36552.0,'23002205471500000001,2.30022054715e+19,Metalic Parts,Strut McPherson Front Right,3602.0,2264
202107250012671,N000706,36552.0,'23002205471500000001,2.30022054715e+19,Metalic Parts,Tie Rod End Right,523.0,2274
202108160070595,N000706,18914.0,'23002210195400000001,2.30022101954e+19,Rubber Plastic Parts,Moulding Front Windshield,650.0,1035
202108160070595,N000706,18914.0,'23002210195400000001,2.30022101954e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,600.0,1036
201909240138669,N000706,18914.0,'23002209889000000001,2.3002209889e+19,Rubber Plastic Parts,Moulding Front Windshield,296.87,1035
202204080031092,N000706,41991.0,'23002209076300000001,2.30022090763e+19,Metalic Parts,Door Rear Left,6453.0,1014
202204020049471,N000706,38319.0,'23002206722800000001,2.30022067228e+19,Rubber Plastic Parts,Head Light Right,2033.0,1023
202204020049471,N000706,38319.0,'23002206722800000001,2.30022067228e+19,Rubber Plastic Parts,"TANK, WATER RESERVE",67.0,9999
202204020049471,N000706,38319.0,'23002206722800000001,2.30022067228e+19,Rubber Plastic Parts,"PNL, INSTRUMENT MAIN",1378.0,9999
202205280052874,N000706,31267.0,'23002209232600000001,2.30022092326e+19,Metalic Parts,Fender Panel Front Left,1539.06,1020
202205280052874,N000706,31267.0,'23002209232600000001,2.30022092326e+19,Rubber Plastic Parts,Garnish Bumper Front,488.28,2024
202206090066194,N000706,35646.0,'23002210887900000001,2.30022108879e+19,Rubber Plastic Parts,Moulding Front Windshield,320.31,1035
202206090066194,N000706,35646.0,'23002210887900000001,2.30022108879e+19,Glass Parts,Windshield Glass Front,3474.57,1003
202202010075226,N000706,25376.0,'23002207029400000001,2.30022070294e+19,Metalic Parts,AC Condenser Assembly,3425.78,1053
202202010075226,N000706,25376.0,'23002207029400000001,2.30022070294e+19,Rubber Plastic Parts,Coolant Liquid,262.71,1158
202012310034339,N000706,28192.0,'23002208668100000001,2.30022086681e+19,Rubber Plastic Parts,Cover Fog Light Left,664.06,1809
202106140019377,N000706,31266.0,'23002210574400000001,2.30022105744e+19,Rubber Plastic Parts,Moulding Front Windshield,332.0,1035
202109300015481,N000706,20554.0,'23002207988100000001,2.30022079881e+19,Glass Parts,GLASSFRONT DR WINDOWR,690.0,9999
202109300015481,N000706,20554.0,'23002207988100000001,2.30022079881e+19,Rubber Plastic Parts,"DECAL,SIDE STRIPE RR DR,R",411.0,9999
202109090060409,N000706,21829.0,'23002209085000000001,2.3002209085e+19,Rubber Plastic Parts,Moulding Front Windshield,277.34,1035
202111190015688,N000706,12763.0,'23002139511000000001,2.3002139511e+19,Rubber Plastic Parts,Bumper Front Assembly,1250.0,1001
202202180037862,N000706,41761.0,'23002208171800000001,2.30022081718e+19,Rubber Plastic Parts,"BEZEL,FRONT FOG LAMP,L",82.03,9999
202202180037862,N000706,41761.0,'23002208171800000001,2.30022081718e+19,Rubber Plastic Parts,"COVER,FRONT FOG LAMP BEZEL,L",55.46,9999
202006230024799,N000706,27579.0,'23002211517100000001,2.30022115171e+19,Rubber Plastic Parts,"ABSORBER,FR LOWER",488.0,9999
202110030014926,N000706,12796.0,'23002146723400000001,2.30021467234e+19,Rubber Plastic Parts,Grille Radiator Lower,117.18,2051
202110030014926,N000706,12796.0,'23002146723400000001,2.30021467234e+19,Rubber Plastic Parts,Reservoir Tank Assembly Windshield Washer,164.06,2348
202110030014926,N000706,12796.0,'23002146723400000001,2.30021467234e+19,Rubber Plastic Parts,Bracket 2,49.21,2361
202205230011616,N000706,19301.0,'23002210290200000001,2.30022102902e+19,Metalic Parts,Stay Front Garnish 5nos,116.37,9999
202204030022296,N000706,40505.0,'23002209124200000001,2.30022091242e+19,Rubber Plastic Parts,Tail Light Left,936.44,1008
202107060018336,N000706,30558.0,'23002208251300000001,2.30022082513e+19,Rubber Plastic Parts,Bracket Front Bumper Right,66.4,1439
202106070040341,N000706,20646.0,'23002206340200000001,2.30022063402e+19,Rubber Plastic Parts,Bumper Front Assembly,1140.0,1001
202201310075948,N000706,31306.0,'23002209318600000001,2.30022093186e+19,Metalic Parts,Radiator Assembly,3289.0,1337
202201310075948,N000706,31306.0,'23002209318600000001,2.30022093186e+19,Rubber Plastic Parts,Grille Radiator Lower,382.0,2051
202111010026918,N000706,25375.0,'23002203955900000001,2.30022039559e+19,Rubber Plastic Parts,Tail Light Right,627.0,1009
202111010026918,N000706,25375.0,'23002203955900000001,2.30022039559e+19,Rubber Plastic Parts,Bracket 1,56.0,2360
202110260006708,N000706,36546.0,'23002211128600000001,2.30022111286e+19,Rubber Plastic Parts,Bumper Front Assembly,1613.28,1001
202110030014926,N000706,12796.0,'23002146723400000001,2.30021467234e+19,Metalic Parts,Hinge Bonnet|Hood Right,253.12,2054
202201220033468,N000706,23101.0,'23002210392500000001,2.30022103925e+19,Rubber Plastic Parts,Tail Light Right,1987.0,1009
202111290045986,N000706,43555.0,'23002209622700000001,2.30022096227e+19,Rubber Plastic Parts,Bumper Rear Assembly,1226.56,1007
202111290045986,N000706,43555.0,'23002209622700000001,2.30022096227e+19,Rubber Plastic Parts,REAR LOWER,1363.28,9999
202202120051071,N000706,38116.0,'23002208721100000001,2.30022087211e+19,Rubber Plastic Parts,Grille Radiator Middle,883.0,2052
202110310060933,N000706,42009.0,'23002206568300000001,2.30022065683e+19,Metalic Parts,Piston 1,1001.55,1293
202110310060933,N000706,42009.0,'23002206568300000001,2.30022065683e+19,Metalic Parts,VALVE EXN,726.54,9999
202110310060933,N000706,42009.0,'23002206568300000001,2.30022065683e+19,Rubber Plastic Parts,SEAL VALVE STEM,213.48,9999
202111170047275,N000706,25375.0,'23002212836000000001,2.3002212836e+19,Rubber Plastic Parts,Grille Radiator Middle,941.0,2052
202112310120769,N003410,11624.0,'23002212972400000001,2.30022129724e+19,Metalic Parts,Fender Panel Front Left,1101.56,1020
202107130025106,N000706,23103.0,'23002213615300000001,2.30022136153e+19,Glass Parts,Windshield Glass Front,3152.0,1003
202012190026679,N000706,18914.0,'23002213141800000001,2.30022131418e+19,Rubber Plastic Parts,Bumper Front Assembly,1714.84,1001
202112110041547,N000706,41406.0,'23002209771600000001,2.30022097716e+19,Rubber Plastic Parts,Sealant Body 1,424.57,2081
202112110041547,N000706,41406.0,'23002209771600000001,2.30022097716e+19,Rubber Plastic Parts,"WEATHERSTRIP,REAR DOOR OP",414.06,9999
202112220025773,N000706,24001.0,'23002212221300000001,2.30022122213e+19,Rubber Plastic Parts,Fender Wheel Well Lining|Guard|Cover Left,312.5,1475
202112220025773,N000706,24001.0,'23002212221300000001,2.30022122213e+19,Rubber Plastic Parts,Fog Light Front Left,1016.94,1823
202112220025773,N000706,24001.0,'23002212221300000001,2.30022122213e+19,Rubber Plastic Parts,Grille Radiator Upper,2906.25,1024
202107150023090,N003410,38643.0,'23002210358100000001,2.30022103581e+19,Rubber Plastic Parts,AIR DRYING SEALANT,686.44,9999
201908310119164,N000706,40254.0,'23002213174800000001,2.30022131748e+19,Rubber Plastic Parts,Moulding Front Windshield,277.34,1035
202202030014435,N000706,12764.0,'23002212108000000001,2.3002212108e+19,Metalic Parts,Fender Panel Front Right,1171.87,1021
202205130095609,N000706,46232.0,'23002212490200000001,2.30022124902e+19,Rubber Plastic Parts,Moulding Front Windshield,296.87,1035
202106160079594,N000706,30563.0,'23002209392100000001,2.30022093921e+19,Rubber Plastic Parts,Retainer Rear Bumper Side Bracket Mounting 1,64.0,1510
202112230093165,N000706,30559.0,'23002211723400000001,2.30022117234e+19,Rubber Plastic Parts,Bumper Front Assembly,2011.71,1001
202112230093165,N000706,30559.0,'23002211723400000001,2.30022117234e+19,Rubber Plastic Parts,"FRONT FOG LAMP,YN4",1016.94,9999
202112230093165,N000706,30559.0,'23002211723400000001,2.30022117234e+19,Rubber Plastic Parts,"LINING,FRONT FENDER,R",331.25,9999
202106190046935,N000706,20646.0,'23002210791700000001,2.30022107917e+19,Consumable,CLIP,58.5,9999
202202150038676,N000706,35641.0,'23002209775300000001,2.30022097753e+19,Metalic Parts,Bonnet|Hood Assembly,2351.0,1002
202205170091453,N000706,42937.0,'23002209693000000001,2.3002209693e+19,Metalic Parts,Bonnet|Hood Assembly,5546.87,1002
202205170091453,N000706,42937.0,'23002209693000000001,2.3002209693e+19,Metalic Parts,Fender Panel Front Right,1484.37,1021
202205170091453,N000706,42937.0,'23002209693000000001,2.3002209693e+19,Metalic Parts,Hinge Bonnet|Hood Left,167.96,2053
202202150038676,N000706,35641.0,'23002209775300000001,2.30022097753e+19,Metalic Parts,Fender Panel Front Left,875.0,1020
202205230030818,N000706,21546.0,'23002211971200000001,2.30022119712e+19,Rubber Plastic Parts,Head Light Right,2130.0,1023
202205230030818,N000706,21546.0,'23002211971200000001,2.30022119712e+19,Rubber Plastic Parts,Grille Radiator Upper,1135.0,1024
202202100006289,N000706,38319.0,'23002211293400000001,2.30022112934e+19,Rubber Plastic Parts,Head Light Left,2033.0,1022
202202100006289,N000706,38319.0,'23002211293400000001,2.30022112934e+19,Rubber Plastic Parts,DECAL 1,449.0,9999
202106120056834,N000706,30564.0,'23002209857300000001,2.30022098573e+19,Metalic Parts,Gear Box|Transmission Case Right,10257.81,2314
202106120056834,N000706,30564.0,'23002209857300000001,2.30022098573e+19,Rubber Plastic Parts,COVER ENGINE UNDER SIDE R,234.37,9999
202106120056834,N000706,30564.0,'23002209857300000001,2.30022098573e+19,Rubber Plastic Parts,COVER  ENGINE UNDER SIDE  L,234.37,9999
202106120056834,N000706,30564.0,'23002209857300000001,2.30022098573e+19,Rubber Plastic Parts,COVER  FRONT END LOWER RH,105.46,9999
202109090085909,N000706,41761.0,'23002213106700000001,2.30022131067e+19,Rubber Plastic Parts,Sealant Rear Right Quarter Glass 1,627.0,1409
202201290092489,N000706,25375.0,'23002212675000000001,2.3002212675e+19,Rubber Plastic Parts,HOLDER BUMPER SIDE L,49.0,9999
202201290092489,N000706,25375.0,'23002212675000000001,2.3002212675e+19,Rubber Plastic Parts,HOLDER RR BUMPER SIDE L,56.0,9999
202201290092489,N000706,25375.0,'23002212675000000001,2.3002212675e+19,Rubber Plastic Parts,EMBLEM M S,100.0,9999
202201290092489,N000706,25375.0,'23002212675000000001,2.3002212675e+19,Rubber Plastic Parts,AIR DRYING SELENT,1372.0,9999
202205110027566,N000706,24003.0,'23002211931900000001,2.30022119319e+19,Rubber Plastic Parts,"SENSOR, OXYGEN",1966.1,9999
202205110027566,N000706,24003.0,'23002211931900000001,2.30022119319e+19,Rubber Plastic Parts,CVR COMP FR LWR,191.4,9999
202202090045827,N000706,23103.0,'23002212004300000001,2.30022120043e+19,Rubber Plastic Parts,Head Light Right,2584.74,1023
202202090045827,N000706,23103.0,'23002212004300000001,2.30022120043e+19,Glass Parts,Windshield Glass Front,2851.69,1003
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Rubber Plastic Parts,Head Light Right,1805.08,1023
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Metalic Parts,"MOUNTING COMP,ENG RH",437.5,9999
202112130009316,N000706,26692.0,'23002211379800000001,2.30022113798e+19,Rubber Plastic Parts,Bumper Front Assembly,1078.12,1001
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Metalic Parts,MOTOR,2389.84,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,"LAMP ASSY,SIDE TURN SIG",183.04,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Metalic Parts,HINGE COMP FRONT HOOD LH,93.75,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Metalic Parts,PANEL DASH,3984.37,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Metalic Parts,"CABLE COMP,HOOD LATCH",85.93,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,"MOLDING, WINDSHIELD",289.84,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,AIR DRYING SEALER,625.42,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,"GARNISH,COWL TOP",281.25,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,PAINT MATERIAL,3548.99,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,"PIPE,RECEIVER,OUTLET",2503.9,9999
202107080038578,N000706,20554.0,'23002204141500000001,2.30022041415e+19,Rubber Plastic Parts,"GRILLE, RADIATOR",371.09,9999
202203010022929,N000706,20232.0,'23002212786900000001,2.30022127869e+19,Metalic Parts,Lower Arm Front Left,410.15,2241
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Rubber Plastic Parts,SENSOR OXYGEN RR,1324.21,9999
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Rubber Plastic Parts,SENSOR ASSY FORWORD,671.87,9999
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Metalic Parts,Hinge Bonnet|Hood Right,109.37,2054
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Metalic Parts,"BAR COMP,FRONT STABILIZER",1347.65,9999
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Rubber Plastic Parts,HOLDER FR BUMPER SIDE L,55.46,9999
202202090051229,N000706,37213.0,'23002151104200000001,2.30021511042e+19,Metalic Parts,"MODULE ASSY,AIRBAG",4015.62,9999
202006100029335,N000706,38120.0,'23002207302200000001,2.30022073022e+19,Rubber Plastic Parts,Bracket Front Bumper Right,71.87,1439
202006100029335,N000706,38120.0,'23002207302200000001,2.30022073022e+19,Rubber Plastic Parts,Moulding Front Windshield,296.87,1035
202107290044168,N000706,36544.0,'23002212622500000001,2.30022126225e+19,Metalic Parts,"PANEL COMP, BACK",1839.84,9999
202107290044168,N000706,36544.0,'23002212622500000001,2.30022126225e+19,Rubber Plastic Parts,Bumper Rear Assembly,2449.21,1007
202111100012666,N000706,33406.0,'23002212652100000001,2.30022126521e+19,Rubber Plastic Parts,Sealant Rear Windshield Glass 1,644.06,1411
202202250024866,N000706,41854.0,'23002212095300000001,2.30022120953e+19,Rubber Plastic Parts,"GUARD ASSY,RR FENDER SPLASH,L",289.06,9999
202110110018024,N000706,42009.0,'23002211891500000001,2.30022118915e+19,Rubber Plastic Parts,"LINING,FRONT FENDER,L",261.71,9999
202109210029332,N000706,23104.0,'23002212178300000001,2.30022121783e+19,Metalic Parts,Fender Panel Front Right,878.9,1021
202002280040853,N000706,31478.0,'23002212275300000001,2.30022122753e+19,Rubber Plastic Parts,Parking Sensor,1754.22,1209
202002280040853,N000706,31478.0,'23002212275300000001,2.30022122753e+19,Rubber Plastic Parts,Retainer Front Bumper Side Bracket Mounting 1,132.8,1504
202204010013217,N000706,36551.0,'23002212003900000001,2.30022120039e+19,Metalic Parts,Fender Panel Front Left,960.93,1020
202206040084153,N000706,19227.0,'23002212606800000001,2.30022126068e+19,Metalic Parts,Carrier Radiator Support Lower Member,128.0,1463
202206040084153,N000706,19227.0,'23002212606800000001,2.30022126068e+19,Rubber Plastic Parts,Bumper Front Assembly,1476.0,1001
202002180069004,N000706,36542.0,'23002209793800000001,2.30022097938e+19,Rubber Plastic Parts,Bumper Front Assembly,1460.0,1001
202205030061311,N000706,25372.0,'23002210493100000001,2.30022104931e+19,Metalic Parts,"HINGE COMP FRT HOOD, LH",78.12,9999
202112020004031,N000706,18912.0,'23002212843400000001,2.30022128434e+19,Rubber Plastic Parts,Sealant Front Windshield Glass 1,627.12,1036
202112020004031,N000706,18912.0,'23002212843400000001,2.30022128434e+19,Glass Parts,Windshield Glass Front,3262.71,1003
202201270015355,N000706,41854.0,'23002208538100000001,2.30022085381e+19,Rubber Plastic Parts,Fog Light Front Right,2309.32,1824
202201270015355,N000706,41854.0,'23002208538100000001,2.30022085381e+19,Rubber Plastic Parts,"BEZEL,FRONT FOG LAMP,R",171.87,9999
202109070068346,N000706,36550.0,'23002211678300000001,2.30022116783e+19,Rubber Plastic Parts,Emblem|Logo Rear Left Top 2,82.03,1085
202203140086800,N000706,12796.0,'23002212481600000001,2.30022124816e+19,Rubber Plastic Parts,Bumper Front Assembly,1714.84,1001
202206090088975,N000706,40256.0,'23002211707000000001,2.3002211707e+19,Rubber Plastic Parts,"HOSE, RDTR OUTLET",124.0,9999
202109250031380,N000706,27579.0,'23002212746300000001,2.30022127463e+19,Rubber Plastic Parts,Fender Wheel Well Lining|Guard|Cover Right,226.56,1476
202109250031380,N000706,27579.0,'23002212746300000001,2.30022127463e+19,Rubber Plastic Parts,Bumper Front Assembly,1167.96,1001
201911010011506,N000706,18914.0,'23002212929800000001,2.30022129298e+19,Metalic Parts,Fender Panel Front Left,1125.0,1020
202203030060458,N000706,46232.0,'23002210367000000001,2.3002210367e+19,Metalic Parts,Fender Panel Front Left,992.19,1020
202203030060458,N000706,46232.0,'23002210367000000001,2.3002210367e+19,Glass Parts,Windshield Glass Front,2940.68,1003
202107130056907,N000706,12796.0,'23002211598700000001,2.30022115987e+19,Rubber Plastic Parts,Rear View Fender Mirror Right,2538.13,2092
202203030027500,N000706,12794.0,'23002204738900000001,2.30022047389e+19,Metalic Parts,Door Front Left,3950.0,1016
202203030027500,N000706,12794.0,'23002204738900000001,2.30022047389e+19,Metalic Parts,Fender Panel Front Left,1410.0,1020
202203030027500,N000706,12794.0,'23002204738900000001,2.30022047389e+19,Rubber Plastic Parts,Bumper Front Assembly,1920.0,1001
202203030027500,N000706,12794.0,'23002204738900000001,2.30022047389e+19,Rubber Plastic Parts,Tail Light Left,1100.0,1008
202203030027500,N000706,12794.0,'23002204738900000001,2.30022047389e+19,Rubber Plastic Parts,Moulding Front Windshield,650.0,1035
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Glass Parts,glass back door window,1673.72,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Metalic Parts,Panel qtr inner upper rh,378.9,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Rubber Plastic Parts,panel rr lamp house inner rh,78.12,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Rubber Plastic Parts,Quarter Panel Wheel Well Lining|Guard|Cover Right,394.53,1493
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Metalic Parts,hinge back door,125.0,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Rubber Plastic Parts,trim qtr inner upr rh,121.09,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Rubber Plastic Parts,weatherstrip door opening,480.46,9999
202201150032163,N000706,12802.0,'23002202052300000001,2.30022020523e+19,Rubber Plastic Parts,panel reinforcement rr rh,1079.65,9999
202202250074540,N000706,20554.0,'23002211175800000001,2.30022111758e+19,Metalic Parts,Fender Panel Front Right,992.18,1021
202202250074540,N000706,20554.0,'23002211175800000001,2.30022111758e+19,Metalic Parts,Hinge Bonnet|Hood Left,97.65,2053
202202250074540,N000706,20554.0,'23002211175800000001,2.30022111758e+19,Metalic Parts,"PIPE,RECEIVER,OUTLET(SINGLE AC)",2683.59,9999
202203140125928,N000706,31268.0,'23002212197300000001,2.30022121973e+19,Rubber Plastic Parts,Emblem|Logo Rear Right Bottom 1,35.15,1087
202203140125928,N000706,31268.0,'23002212197300000001,2.30022121973e+19,Rubber Plastic Parts,Sealant Body 1,343.22,2081
202203090007680,N000706,40505.0,'23002209357100000001,2.30022093571e+19,Rubber Plastic Parts,"GRILLE,RADIATOR LOWER",406.25,9999
202203090007680,N000706,40505.0,'23002209357100000001,2.30022093571e+19,Rubber Plastic Parts,"HOLDER,FR BUMPER SIDE,R",47.65,9999
202203090007680,N000706,40505.0,'23002209357100000001,2.30022093571e+19,Consumable,BOLT,58.5,9999
202203090007680,N000706,40505.0,'23002209357100000001,2.30022093571e+19,Consumable,SCREW,15.6,9999
202107010032876,N000706,12794.0,'23002212063500000001,2.30022120635e+19,Glass Parts,Windshield Glass Front,2851.69,1003
202111010002243,N000706,42936.0,'23002207200300000001,2.30022072003e+19,Rubber Plastic Parts,"GARNISH,RR BUMPER LOWER",171.0,9999
202007160047049,N000706,19224.0,'23002212606400000001,2.30022126064e+19,Metalic Parts,Fender Panel Front Right,1152.34,1021
202108040025940,N000706,40251.0,'23002209854500000001,2.30022098545e+19,Rubber Plastic Parts,Head Light Left,4915.25,1022
202108040025940,N000706,40251.0,'23002209854500000001,2.30022098545e+19,Metalic Parts,"KNUCKLE,STEERING,R",1203.12,9999
202108040025940,N000706,40251.0,'23002209854500000001,2.30022098545e+19,Metalic Parts,"ARM ASSY,FRONT SUSPENSION,R",1266.94,9999
202202150021236,N000706,12801.0,'23002212044800000001,2.30022120448e+19,Rubber Plastic Parts,"WEATHERSTRIP, DR PARTITION RH",328.12,9999
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Metalic Parts,"HINGE COMP,FRONT HOOD L",160.93,9999
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Metalic Parts,"MEMBER COMP,HOOD LOCK",625.0,9999
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Rubber Plastic Parts,Bumper Front Upper,976.56,1926
202108220016398,N000706,42937.0,'23002212577400000001,2.30022125774e+19,Rubber Plastic Parts,"HARNESS SET,MAIN",13182.2,9999
